id,rule_num,box_product_id,single_product_id,box_unit_count,act_stock,box_process_count,time_create,time_update,user_id_create,user_id_update,box_product_stock_threshold
4824d65b-b4db-4e22-86d4-edd6ea55b2ca,1282,b2cf5dd5-e2b5-496b-a22c-5185931f97ee,64c86018-8745-47af-a5c3-223451e1c300,4,2,1,1586864483766,1586864483766,7e848195-d55f-4770-8f68-ff30d2d6b072,7e848195-d55f-4770-8f68-ff30d2d6b072,1
4bb6409d-b754-4940-bfec-3f1c85d4d534,1285,b1e410e6-eb32-42ec-b8c3-421307e27330,0e22c464-99a6-43b1-83d9-b748302a7d66,12,6,1,1587118923500,1607072151137,5e23b5ac-61c1-4ac3-8d95-efbe7565ade1,3e8f146a-47ae-4d37-90a7-7a3d11841e4d,1
4c29fb04-26ed-4795-851d-994fb46ea9e5,1153,6881f3cc-4318-49f0-9ff1-0bf00a18f921,3017fc64-f974-437c-ab8e-ce132e033980,12,10,1,1558254317634,1558254317634,00000000-0000-0000-0000-000000000000,7e848195-d55f-4770-8f68-ff30d2d6b072,1
4c9e6f6c-fbe4-4c1c-b7f9-ed6fb4957317,1071,f5b65a75-5437-4f90-9cfd-e4570532759f,8071f840-8ffe-4622-9122-7db46622ad20,12,6,1,1521526115270,1521526169878,00000000-0000-0000-0000-000000000000,96506c5b-b5d5-4eea-a873-37d70108c960,1
4d67e4c1-42c3-4b41-a939-d9f34a63b8de,1233,f1af905a-3724-46c4-8de6-ec69c5b7120b,a359e761-2bf6-4a1d-9b7d-82cbebccb1c5,24,12,1,1577667619052,1605261299407,00000000-0000-0000-0000-000000000000,8c315105-381c-4e46-a5a2-c238993fc6e8,1
4fdac766-c58a-4515-840b-f63e9a4004fa,1207,3551458c-ef89-403a-8b5a-cec2f3b4f622,ddb06f27-3fcc-417c-975d-286176c1e4ec,12,12,1,1570858447208,1570858447208,00000000-0000-0000-0000-000000000000,39af7310-8d09-459b-bb9b-ae19cd265165,1
50b77750-e72d-49fb-aa56-e6692951ef44,1243,81ba6ee2-009e-44b8-8ce6-16060e5bc998,40a24efd-3a4e-4b5e-a8d5-8a9850f117a7,24,12,1,1578557984174,1605261072672,00000000-0000-0000-0000-000000000000,8c315105-381c-4e46-a5a2-c238993fc6e8,1
5275ba03-61e7-402f-803a-f08700680ad1,1307,a1fa2f0f-aa24-47f4-9989-fdc90cb7d5ee,8aacfde7-45eb-4232-9d12-d49a48760839,18,9,1,1592459882253,1605261086407,1f86e6a4-ccd2-4a3b-aac0-7227c3b9fea3,8c315105-381c-4e46-a5a2-c238993fc6e8,1
5332c290-4fad-49bb-8522-b2b05577c071,1480,2163f00d-d103-413a-95ba-f81f3bb33126,7e09f9a5-23b8-4b3e-acd8-dc3f20a99b1b,12,1,1,1607562731400,1607562731400,520b8a83-d14f-49b8-a22a-a0f03059dbd8,520b8a83-d14f-49b8-a22a-a0f03059dbd8,4
539117e6-7626-4cff-9e4c-d5749c8a083d,1488,5235b0d1-5c48-443f-88d8-185780d6d468,0d9c29bf-75bc-4117-ba66-415129595b8c,24,12,1,1608455470779,1608455470779,c2408c57-9042-4934-96f9-a21af22c6313,c2408c57-9042-4934-96f9-a21af22c6313,1
541337d9-2d68-4580-a57c-8628719a1d9f,1501,003b729c-8b11-4cbd-88fd-4b0879f5f1d9,27e720d0-4c99-4c39-bbd2-c7afba07aff8,12,12,1,1608963238189,1608963387676,9b40fb7b-1791-4f9a-879f-5c0492a8f026,9b40fb7b-1791-4f9a-879f-5c0492a8f026,1
5443e6a0-223a-430f-b5af-7c24b8502589,1113,a4b63885-09ca-4ffd-9a2c-adb96de1f1df,2a7b57fe-5d9e-43dd-aed9-6e07eb1273e1,24,12,1,1551320394367,1594714923658,00000000-0000-0000-0000-000000000000,5e23b5ac-61c1-4ac3-8d95-efbe7565ade1,1
5499fac6-408e-4f90-8e1b-6cd19537a34d,1148,445a2c14-8450-4ae9-b82b-362d5ce7484d,077b57ab-a792-40cb-a14d-cab001838816,24,12,1,1558253796224,1558253796224,00000000-0000-0000-0000-000000000000,7e848195-d55f-4770-8f68-ff30d2d6b072,1
55481f1f-1ad2-41cb-b29a-1864221d798f,1019,218af21d-2a2a-4b19-bc6b-b31928de90fd,ce864c6a-b2e9-4515-93cb-a79d21f0d335,12,10,1,1481785570532,1481785570532,00000000-0000-0000-0000-000000000000,de21f311-891f-42ed-b2a1-e2a466bed19c,1
56104fb8-51e4-4c41-8752-cef70dc83fff,1516,6385e8f0-5680-4579-a76f-65ebd86eb43b,eb7758bb-9b5a-48d2-8b57-d7f4c561f2ee,1,0,1,1609223022663,1609223022663,d26cb896-4bc1-421a-b656-3e81e0c4243d,d26cb896-4bc1-421a-b656-3e81e0c4243d,1
56290b22-8a2f-4811-b1d3-84b391278273,1296,817c0aca-f514-4b86-8633-0e0143538ba9,5dbaf25a-9872-4cdd-9725-642f345b7d05,12,12,1,1589953156968,1589953156968,520b8a83-d14f-49b8-a22a-a0f03059dbd8,520b8a83-d14f-49b8-a22a-a0f03059dbd8,1
56ad0aa5-380b-479c-9dbe-a5d9e1771643,1500,2428ce76-6c51-4574-bbe1-057a3d809f1a,3014a7f7-948c-4b9f-b997-6fcacd048cde,6,3,1,1608951406315,1608951406315,c2408c57-9042-4934-96f9-a21af22c6313,c2408c57-9042-4934-96f9-a21af22c6313,1
57257b7a-d700-4bc2-b4ad-49c150753e46,1200,8f9f1f5c-279d-4bbb-aec9-d1eae5af8cb8,fdaacdf7-5bbc-4fb7-8894-e82670eefb7b,6,6,1,1569314565031,1580950580336,00000000-0000-0000-0000-000000000000,3e8f146a-47ae-4d37-90a7-7a3d11841e4d,1
5773695e-80d4-466b-91af-56ec76df12d2,1288,3ad75662-bb71-4b51-91f7-1fbbb9a25036,b823efef-6b75-461a-a175-72c4bd479d7e,18,9,1,1587779124704,1605261025131,3e8f146a-47ae-4d37-90a7-7a3d11841e4d,8c315105-381c-4e46-a5a2-c238993fc6e8,1
577f7377-e9a2-4d1d-818f-27dcb96ee852,1256,0c09ebae-cff2-41db-9d2a-34e059067b82,6f8c65e3-5088-45c9-93bd-e5cb3f80482e,6,2,1,1582966264063,1605261715043,00000000-0000-0000-0000-000000000000,8c315105-381c-4e46-a5a2-c238993fc6e8,1
58e84605-934c-449a-8440-9fd17af1f96a,1246,a8dbe3e1-1311-4351-a170-cf55679786c7,1c0c931a-edf5-4f03-80da-30ae1a5e50cf,12,12,1,1578638876459,1605261582158,00000000-0000-0000-0000-000000000000,8c315105-381c-4e46-a5a2-c238993fc6e8,1
5a1d0dc0-b117-4e6c-b50e-efd8716cceec,1152,302c254d-4a29-4791-940c-033c12c981c6,31dbca1f-e70f-4259-8096-5f3f5c9efee9,12,10,1,1558254194916,1558254244978,00000000-0000-0000-0000-000000000000,7e848195-d55f-4770-8f68-ff30d2d6b072,1
5a4dc8ab-ff25-4fa7-a22c-f7b9a7a31b53,1034,ecdf776e-bc66-40e1-9cf2-79a4a33dab3e,a3c2717b-bb17-45fc-948d-3da0f227f44b,18,12,1,1493470535910,1493470535910,00000000-0000-0000-0000-000000000000,de21f311-891f-42ed-b2a1-e2a466bed19c,1
5b19de9d-f868-454f-b1f6-01906a8a48f4,1356,7a129c5f-924b-47ac-b69e-8b7ea9ddb1bb,1fc621d7-6f1f-4ff1-a31e-de6a92f3e0e8,12,11,1,1599956276781,1599956276781,a78c4e4f-e5cb-4e7e-bbdb-3412af731c21,a78c4e4f-e5cb-4e7e-bbdb-3412af731c21,3
5bf5ff7f-412b-49db-847c-8b4782b3061d,1230,2b5c1bee-1067-4682-bcb6-59bb69e9629c,327cfff0-cdaf-47da-8239-780a744e0f9e,4,12,1,1577331724990,1577331724990,00000000-0000-0000-0000-000000000000,3159aba2-1343-4cad-bfae-b602a421b620,1
5e64a2af-e12c-4e6a-acc5-03074c99f21c,1161,fb045b3c-17b7-41d1-8012-5ae3cdb6e386,dea830a3-9ccb-4889-8322-57d7862b24e3,12,6,1,1559009141234,1559009141234,00000000-0000-0000-0000-000000000000,5eecbc01-804a-4dab-b39d-41886cdde090,1
60462421-b49d-40dc-9abb-00ff8455df2a,1449,44bd0dcb-e4a1-41e0-9357-3d2bcc695c8e,60f08697-b52c-412f-9da6-872043180fce,1,5000,1,1605156115029,1605156115029,f497a488-8ada-4dc3-b044-fdd5791b72c1,f497a488-8ada-4dc3-b044-fdd5791b72c1,0
6136a33e-6dbe-4c21-8d98-439e8a28803b,1222,7cebb3f2-2b8e-400e-93a4-c1242fe18c1d,27e720d0-4c99-4c39-bbd2-c7afba07aff8,24,12,1,1575976175913,1605261261483,00000000-0000-0000-0000-000000000000,8c315105-381c-4e46-a5a2-c238993fc6e8,1
646d2b1f-e917-44ee-9af5-b8e7959f04e5,1121,359c7d8a-0e44-4e60-a194-459d71a7bef5,e157b074-86ba-4c0a-8da6-e8993672dc63,4,1,1,1557905796092,1558407341342,00000000-0000-0000-0000-000000000000,09f72be5-a898-4118-9b69-44209d75a765,1
65ebd154-b316-4f4d-906b-da7f080209f4,1388,f62d732c-c6f9-4b9b-a4ca-3a09d046cc5e,a492f139-4bf6-4064-b206-36731373dee0,1,60000,1,1602481583849,1602484160655,091d4544-4106-4138-8628-27a4aeb83228,091d4544-4106-4138-8628-27a4aeb83228,0
67082338-70c6-48f1-b496-45faeb745b80,1485,84cadffc-d2e3-4e73-b524-fdc32296a4c5,7050b2af-f6b2-422b-8cae-129ab3705548,6,6,1,1607952653287,1607952763477,3e8f146a-47ae-4d37-90a7-7a3d11841e4d,3e8f146a-47ae-4d37-90a7-7a3d11841e4d,1
67a08ae3-606c-44b5-a6da-27813b1551f1,1472,1d633fec-9203-4e27-8d6b-9546ec531b02,4009d3f8-1b1f-44af-baa3-a81c2c20bfd3,24,2,1,1606455319323,1606455319323,f162fe4d-eb25-493b-b286-1f8126780350,f162fe4d-eb25-493b-b286-1f8126780350,5
67d4af2a-0a33-409f-b99c-fe9a7b46ea19,1303,5f0ebaa0-852f-4d5f-b9b5-8c5748d92de2,3c4846dd-961e-4e6a-9355-e363c3ab8524,12,6,1,1591691147320,1605260903094,3e8f146a-47ae-4d37-90a7-7a3d11841e4d,8c315105-381c-4e46-a5a2-c238993fc6e8,1
68918d7d-7db0-4512-942c-a437dfda0a2f,1325,a4ecb70e-80d6-452a-a51b-f9008422aeda,99c18959-ed22-42b3-850b-812ea41c9a68,3,4,1,1597825155043,1603016757909,7e848195-d55f-4770-8f68-ff30d2d6b072,7e848195-d55f-4770-8f68-ff30d2d6b072,0
68c33107-790a-46d1-a73b-e2bc3e093240,1247,f707395a-fc2b-4531-8a4e-1b4f960d3d2b,f984d0c3-ac45-4c1e-9351-11b6b6892663,12,12,1,1578703077815,1578703077815,00000000-0000-0000-0000-000000000000,3159aba2-1343-4cad-bfae-b602a421b620,1
6a868b2b-433b-4d6d-952e-2560a4340ac5,1193,981906e4-c721-4a5d-9d2a-7a75f7d4ee45,ed72877b-23cf-4262-89ab-13df97131348,24,24,1,1567079904808,1567079904808,00000000-0000-0000-0000-000000000000,3e8f146a-47ae-4d37-90a7-7a3d11841e4d,1
6aa85b96-b551-47bf-afa2-d073cf8ad4f4,1069,c9949f34-38f1-4f82-87e4-58966443626e,00fbb2a6-f2de-42f1-a07b-163e3a050ddb,24,0,1,1518068915254,1518068915254,00000000-0000-0000-0000-000000000000,520b8a83-d14f-49b8-a22a-a0f03059dbd8,1
6ac7c1b0-8af0-4779-8cd4-b23d4e9c3741,1058,5306a484-e9ec-465e-96dd-fce19b04388a,91dea6fa-ee1c-41ca-b833-4b444712cc38,24,24,1,1503993579681,1503993579681,00000000-0000-0000-0000-000000000000,520b8a83-d14f-49b8-a22a-a0f03059dbd8,1
6bf7b1b0-2511-480b-8bda-53bd0549e1aa,1306,d9da2354-e96f-4a6c-bb62-172e830f4f37,a2fe51e4-88d1-45ba-8b4c-ba0be0547f93,12,6,1,1592459759598,1605261650850,1f86e6a4-ccd2-4a3b-aac0-7227c3b9fea3,8c315105-381c-4e46-a5a2-c238993fc6e8,1
6d84b14e-aed4-42e1-b93a-ed690273b992,1316,0384838b-7115-43dd-b0ef-cfe349359657,b6930261-fd50-4b64-8f50-8a42bee9b7c1,24,12,1,1594353042397,1605261038538,1f86e6a4-ccd2-4a3b-aac0-7227c3b9fea3,8c315105-381c-4e46-a5a2-c238993fc6e8,1
6dcd35c9-7e26-4ab5-a6f8-1c7eacdf535a,1108,c9be38e9-fbdb-428b-ac14-0ebbb25c9ec4,38c40adb-e16b-46bf-829e-97758cae7527,24,12,1,1539932101656,1605261401380,00000000-0000-0000-0000-000000000000,8c315105-381c-4e46-a5a2-c238993fc6e8,1
6f4a845b-3aa9-4556-84b0-4c8fe3320629,1278,ed314804-f81f-4c04-93d8-9edea7997cc8,3f27c8fe-d7a4-4689-83d7-b7329ff9deaa,16,10,1,1586329116888,1586329116888,7e848195-d55f-4770-8f68-ff30d2d6b072,7e848195-d55f-4770-8f68-ff30d2d6b072,1
6f6c9bf6-798a-4e4c-89ec-fd4a2adbded8,1304,7b7a0ef6-e8f1-4627-9a3f-9d92f05ca72d,95f0c1eb-6b64-4e21-a58e-f5326ffb04bb,24,12,1,1591857074419,1605261099139,3e8f146a-47ae-4d37-90a7-7a3d11841e4d,8c315105-381c-4e46-a5a2-c238993fc6e8,1
6fadd21b-36bf-46d9-8aeb-b79e9544edc1,1070,04d50553-2baf-4c11-9a93-59ed40631c95,cf96cbea-46f9-4e4d-9d27-9d8163d42b32,8,7,1,1519465556365,1576027892422,00000000-0000-0000-0000-000000000000,7e848195-d55f-4770-8f68-ff30d2d6b072,1
6fe03dee-cc4a-417f-bcd8-f96acd0f31af,1445,31e51718-739a-4599-8512-d245402ae063,cf81490f-8580-4f9c-9fec-7c2a912b17df,1,5000,1,1605155860233,1605155860233,f497a488-8ada-4dc3-b044-fdd5791b72c1,f497a488-8ada-4dc3-b044-fdd5791b72c1,0
70211de8-512c-42ed-a9b3-3a59c4fe495c,1312,a18908ce-3ac6-47c9-9d99-822566dca05c,0f3e5662-fd10-4bc8-9b26-9ecfaf8f3304,6,6,1,1592891666394,1592891666394,1f86e6a4-ccd2-4a3b-aac0-7227c3b9fea3,1f86e6a4-ccd2-4a3b-aac0-7227c3b9fea3,1
703e50e5-388e-48df-bcb7-22b46a6dd440,1123,99c60cf6-153d-4d14-b9ee-cfbf1e695646,ee6a3a10-8190-49e9-a509-508e1c96ad9f,15,5,1,1557991517807,1605344740436,00000000-0000-0000-0000-000000000000,99990564-7b66-444c-8dac-d9babc71acb2,1
71517390-11e9-49b4-a417-3d574c58d8ff,1260,96883ab0-5cb7-44af-827b-2b8f6557fb36,68e387e7-c462-4a77-bafa-f78a8fe89f67,24,12,1,1583370805068,1605260750750,00000000-0000-0000-0000-000000000000,8c315105-381c-4e46-a5a2-c238993fc6e8,1
71c7418f-3473-4fd0-a5a6-1e065994ce23,1078,c4d41e9d-cf00-4824-b76c-23dd0627e531,cc0fde3f-7bac-48ba-9234-2552da9cf4a7,24,24,1,1530012282802,1530012282802,00000000-0000-0000-0000-000000000000,f086d4d4-0209-4a7c-b445-ce1e9629d8b0,1
744af864-b560-438a-8468-e6c234231aa8,1229,eb9f800b-aabd-4cc1-9308-81f93648b9dc,1c5398aa-6868-4601-976b-ea3bbd8e47d7,12,12,1,1577252771758,1577252771758,00000000-0000-0000-0000-000000000000,a1c8ef6b-fd08-40a8-b380-8b395c6f9bdd,1
748e3a11-5aad-4bbd-989f-89cde34b83b9,1079,dbbcea73-e0fb-4f09-812a-ecbf9d6724ba,8a8eee2e-c419-49b6-b1d1-9fdf5a5c3852,24,12,1,1530012311166,1605260868201,00000000-0000-0000-0000-000000000000,8c315105-381c-4e46-a5a2-c238993fc6e8,1
755f1552-4d4d-4822-83c0-d4e48d418d73,1342,0b672690-0738-4a6b-8ca0-a929705f723d,96ffb3eb-ac6d-4473-97af-643cbdbfaa21,3,3,1,1599025706047,1599025706047,c98664a1-4976-464d-9e6a-805d81e396be,c98664a1-4976-464d-9e6a-805d81e396be,0
7675c00f-4dfe-423c-9c5c-7f1d0f248f82,1211,74cea17e-e54b-4442-90a2-992cde8ef2b3,0628aae1-56f3-4bba-83db-ff1a9a969d60,12,5,1,1572219580014,1572219580014,00000000-0000-0000-0000-000000000000,7e848195-d55f-4770-8f68-ff30d2d6b072,1
773e8db1-e7be-4c82-8389-61ad4130b75c,1076,a1843230-30cc-4c09-813a-e6d1a089f6e4,e1f150f1-4563-487d-907f-4565da9f56a0,12,12,1,1526351039787,1608698792575,00000000-0000-0000-0000-000000000000,3e8f146a-47ae-4d37-90a7-7a3d11841e4d,1
7a971448-895a-4b21-8566-19ed9554c746,1301,fdfd302c-b643-4a01-b9e6-2d97559b3e60,1bcacabe-b21f-4e1d-b8ca-84269b7d45f6,5,0,1,1591191648544,1591191648544,520b8a83-d14f-49b8-a22a-a0f03059dbd8,520b8a83-d14f-49b8-a22a-a0f03059dbd8,0
7c42da9c-ab6e-4b20-830c-ef72c5f759e4,1502,e53abd04-0933-455e-bdcf-c7458f0eba1f,f2a22369-5f0f-4b6c-9b7f-6f95dabbb9b6,3,3,1,1608972874872,1608972874872,60f4f8ba-9ebe-40dc-8636-b0adb022e0a7,60f4f8ba-9ebe-40dc-8636-b0adb022e0a7,5
7c716932-2a03-4a35-86dd-02ce05e5cdaa,1092,475a8836-d313-4207-9fea-7d889b6aacba,8f920f54-4457-4f3d-894f-172634570045,24,24,1,1533115634535,1533115634535,00000000-0000-0000-0000-000000000000,de21f311-891f-42ed-b2a1-e2a466bed19c,1
7e4c0c01-7a93-460b-9f68-9ae9dcabc2d8,1477,8c8a3b41-ba56-438e-a20e-f39b1e7ae5a8,b40157eb-0b69-4c07-8ec3-e0771f0945a4,1,1,1,1606784900526,1606784900526,e42f857c-079f-4379-b333-4bd95964573b,e42f857c-079f-4379-b333-4bd95964573b,2
7f1cdf96-823b-4a8a-b848-19540f7e49e6,1210,84873a92-437c-482c-929f-c8169b1d580e,45b89fe8-fe92-4f35-ac56-8227527f006f,12,1,1,1572068244854,1572068244854,00000000-0000-0000-0000-000000000000,22857f6b-708e-4722-bd86-51da0c40d363,1
81fabd11-46b1-4144-8769-2a9acf104bbf,1208,2f005d22-aed6-4435-a32e-5e29c8c77ee0,00ef8636-e874-46aa-b3e4-be0b77ed99dc,6,2,1,1571275775677,1605261805115,00000000-0000-0000-0000-000000000000,8c315105-381c-4e46-a5a2-c238993fc6e8,1
85b70f83-b3ae-4b19-82e9-fe2f07da2805,1466,ecf18e0d-f6d0-4daa-9465-8fe129b6050f,4d586c9d-f876-40e7-ba81-e21915e1bebc,4,2,1,1605947833872,1605947833872,f162fe4d-eb25-493b-b286-1f8126780350,f162fe4d-eb25-493b-b286-1f8126780350,1
863bed3f-473c-451e-b20c-02cec3a975db,1514,ebf46cc1-4fd9-4537-8ea2-8e9ddd9863a5,463ac172-a437-4e5c-9200-dd0c843a521a,1,0,1,1609222961977,1609222961977,d26cb896-4bc1-421a-b656-3e81e0c4243d,d26cb896-4bc1-421a-b656-3e81e0c4243d,1
86504c23-b06a-4000-a09b-992d8fa59e06,1323,8285c525-e072-41cd-96aa-5a712e32aa03,e2c41679-e394-4d55-8107-7dfdfb936d67,3,3,1,1597211104446,1605345039296,99990564-7b66-444c-8dac-d9babc71acb2,99990564-7b66-444c-8dac-d9babc71acb2,0
869d1dcd-6514-40b8-b7b4-ed7c5d0b7418,1386,e8d98ffa-5418-45a8-ae49-ca376fe685e5,535f98fe-735a-46e2-8645-efc0d0a739b7,16,4,1,1602139752041,1602139752041,7e848195-d55f-4770-8f68-ff30d2d6b072,7e848195-d55f-4770-8f68-ff30d2d6b072,0
86f083d3-f084-4756-b47c-e119de661fb2,1443,46c16706-59de-4519-be41-3e53dea18256,023fba61-1cc6-43fc-85fe-5d9aa82f3654,1,50000,1,1605155774872,1605155774872,f497a488-8ada-4dc3-b044-fdd5791b72c1,f497a488-8ada-4dc3-b044-fdd5791b72c1,0
87707c03-1163-4948-9ef7-09c777a4a9f7,1203,e2b859e4-7abc-4e7f-9f5b-817dbc336346,95367095-bb38-4321-8ac3-42c477d01421,24,24,1,1570585677681,1570585677681,00000000-0000-0000-0000-000000000000,3e8f146a-47ae-4d37-90a7-7a3d11841e4d,1
87f2e22e-f5da-40b6-ad89-29533ca28f28,1037,c6dbc291-c035-42a1-b58b-0ae978d7e55f,5fb2df8b-11e9-4472-b7d2-801572c18d93,24,12,1,1493869365951,1605260994075,00000000-0000-0000-0000-000000000000,8c315105-381c-4e46-a5a2-c238993fc6e8,1
880fd94a-7e29-4c7a-8329-0fb4e3bd9daf,1407,fac91adf-4cfc-4e0f-a3b5-826476ad562f,ca83e4b3-327e-4628-b5eb-0b1a37d06522,1,60000,1,1604285136617,1604285520338,e42f857c-079f-4379-b333-4bd95964573b,e42f857c-079f-4379-b333-4bd95964573b,0
888b147e-eb4b-4d1f-b35b-cf6d71472beb,1067,53d9cc6d-157b-4c8a-9df7-51e1d0ceaea4,0ad6bae3-dee3-4cc5-ae3c-b758c892a4ee,24,24,1,1517188106839,1517188106839,00000000-0000-0000-0000-000000000000,520b8a83-d14f-49b8-a22a-a0f03059dbd8,1
8a377552-3aa2-4c05-8250-64abf3cf61fc,1512,89219a61-70c3-4c0a-8a04-9ddbd10b0e64,c2b40778-af12-46a5-ab1c-c7884cbc72e4,1,0,1,1609222712678,1609222712678,d26cb896-4bc1-421a-b656-3e81e0c4243d,d26cb896-4bc1-421a-b656-3e81e0c4243d,0
8ad6998c-e0cf-4aed-91ad-7e94c7c7acaf,1171,257ee057-afa1-476e-a7df-d39af401d52b,2e565a62-a6d3-4037-9de9-4345dfde8700,5,10,1,1562552968726,1606103800237,00000000-0000-0000-0000-000000000000,d49762dc-291d-4cfd-9f92-adf7b5bcfb0f,1
8c5935e7-cd3a-4684-9b21-90a437aa75c3,1177,ddfb7448-2a69-4a02-b564-69af09005099,73ade2d3-e3fd-4b8e-8765-54bdd3365756,4,2,1,1565419663794,1605345097983,00000000-0000-0000-0000-000000000000,99990564-7b66-444c-8dac-d9babc71acb2,1
8c80b07e-1359-4eab-b1ff-4f30c2ea6688,1300,98e81566-4033-4c5b-8bd4-24d57107a1af,529a13c0-521d-4fd9-b2ad-d96029d3699d,24,12,1,1591014976260,1605260783793,3e8f146a-47ae-4d37-90a7-7a3d11841e4d,8c315105-381c-4e46-a5a2-c238993fc6e8,1
8c8c5824-0dab-4e42-84f5-80fd83c37cf5,1343,7e798fbd-2d0f-4c05-bc8f-8562c0cc81c8,b9dcea8a-7878-4a87-b5d1-9ab3ce962e4b,3,3,1,1599025807652,1599025807652,c98664a1-4976-464d-9e6a-805d81e396be,c98664a1-4976-464d-9e6a-805d81e396be,0
8cd27103-ac43-4c7e-bd18-8909d1643a39,1131,bd714ef1-e7cd-45b3-8421-41ea20bf2a8b,5bd6678b-f8fe-40a0-9eac-1b4c5a9e3c7f,10,10,1,1558251249768,1558251249768,00000000-0000-0000-0000-000000000000,7e848195-d55f-4770-8f68-ff30d2d6b072,1
8e60b776-86c0-4b94-ae6f-39acbe5f7298,1295,633c2845-4370-461e-b50d-d4eee23c4f7c,c8f321af-ed25-49d0-bf3c-0aa8012ee1ab,10,3,1,1589463824435,1589463824435,7e848195-d55f-4770-8f68-ff30d2d6b072,7e848195-d55f-4770-8f68-ff30d2d6b072,1
8f109a20-685f-4ab0-96af-f1db265684be,1245,5f59395e-2702-4c2c-987b-89ee37947349,5ded4b94-2a07-4af5-b359-9476eb7c873f,24,12,1,1578558081845,1605261348527,00000000-0000-0000-0000-000000000000,8c315105-381c-4e46-a5a2-c238993fc6e8,1
8fa1bb44-68bf-4e43-a46c-ac0949ae1b50,1387,50db1dfc-cdce-4da7-9828-d20687e0320b,188d7a73-f518-418e-a928-e293f4b17556,1,400,1,1602311994103,1602312051944,f497a488-8ada-4dc3-b044-fdd5791b72c1,f497a488-8ada-4dc3-b044-fdd5791b72c1,0
8fb94996-d216-4a6d-808b-45417d7bb772,1157,f9207fac-d318-4c51-8f91-872bbd51f9d7,ba7184ed-7f62-44f7-89ed-53484ce9dc47,4,3,1,1558353145849,1558353145849,00000000-0000-0000-0000-000000000000,7e848195-d55f-4770-8f68-ff30d2d6b072,1
90c25f1c-5310-48a4-8df2-db5f1842109e,1476,9ba42b30-7200-45fb-b899-08d5afab4e1a,94f22d9b-52bb-4693-a9f0-9830e13b3ba7,1,0,1,1606699498060,1606699498060,e42f857c-079f-4379-b333-4bd95964573b,e42f857c-079f-4379-b333-4bd95964573b,2
90d3b1d5-3a92-4493-beb5-0ad3873326b6,1105,9dd31e58-85e1-4ebd-9a8d-c980845bcc96,1787da35-0ba6-407b-8b7c-d387e158fdfd,24,24,1,1538014481588,1538296892704,00000000-0000-0000-0000-000000000000,ff4479ee-5ff0-430b-806e-5b3725ee8eae,1
91eb9b6d-3cae-4d55-b4c2-f5e3dbd18c70,1521,7055a239-5e71-407d-ad9b-32496362e404,36823fad-166a-4b14-a905-445b81f0d499,1,0,1,1609223503369,1609223503369,1a94c31f-54de-4a1c-91ef-73ea6a6f5fa7,1a94c31f-54de-4a1c-91ef-73ea6a6f5fa7,1
957fbdf4-776b-4f09-97cc-8b597a08c787,1341,572e235c-83d7-4e0d-97b2-82c41e04b3a7,41e44342-43b2-45de-8a4b-8cc3fff7ce12,4,4,1,1598932923661,1598932923661,a78c4e4f-e5cb-4e7e-bbdb-3412af731c21,a78c4e4f-e5cb-4e7e-bbdb-3412af731c21,10
958f98fb-9eee-4d9a-8f94-69bda72568d6,1072,f7912057-3d07-474d-9547-c1612c26fd8c,4bd38ab0-ad9c-42c0-b31d-2ad9ddc54d36,10,20,1,1522207541620,1522207541620,00000000-0000-0000-0000-000000000000,f086d4d4-0209-4a7c-b445-ce1e9629d8b0,1
98143540-0e0b-405b-8651-0d67134abec3,1226,14f105d2-f38e-4930-b2df-def24ef63f15,c70ae11a-f7dd-4407-b0c8-e9dd774ec9ed,6,2,1,1577157816393,1605261727555,00000000-0000-0000-0000-000000000000,8c315105-381c-4e46-a5a2-c238993fc6e8,1
98187d42-330a-44e4-9b44-b4ccf294a757,1519,dad2d217-8613-49a0-8726-ba0a39f7e779,75ca3fd3-95e5-4a2c-a6ca-1b13aad1a31c,1,0,1,1609223384505,1609223384505,1a94c31f-54de-4a1c-91ef-73ea6a6f5fa7,1a94c31f-54de-4a1c-91ef-73ea6a6f5fa7,1
98f9b8dd-497f-48cd-b66a-544b74c412c2,1164,e66d28a0-ee8a-41b2-9f19-f1d00564b16d,9c52e78c-be0a-4c39-be4e-ee50754ec4ea,6,6,1,1560326065778,1560326065778,00000000-0000-0000-0000-000000000000,5eecbc01-804a-4dab-b39d-41886cdde090,1
9932f175-f94d-4146-9912-a865e085a60c,1446,8c07be36-28ad-4b13-9560-68c57fd87897,985ddad3-673b-44b5-8299-99210cc134aa,1,5000,1,1605155958190,1605155958190,f497a488-8ada-4dc3-b044-fdd5791b72c1,f497a488-8ada-4dc3-b044-fdd5791b72c1,0
9c477302-3a0f-40b8-abce-9135d7198b9a,1299,993ebc31-914d-4445-bf8b-3139c19dadeb,baf56558-568d-46fb-a815-5f6b62c22bc3,24,12,1,1590914035002,1605260831760,3e8f146a-47ae-4d37-90a7-7a3d11841e4d,8c315105-381c-4e46-a5a2-c238993fc6e8,1
9c4b916f-0c08-47d5-a522-05346609093b,1175,78b569a9-f2dd-4c0c-ac45-04124feac901,ae1c2c64-efea-4b47-b7a5-2854e7ad9280,12,6,1,1563415055722,1586584357188,00000000-0000-0000-0000-000000000000,5e23b5ac-61c1-4ac3-8d95-efbe7565ade1,1
